transaction_id,product_id,customer_id,transaction_date,online_order,order_status,list_price,standard_cost,brand,product_line,product_class,product_size
10335,66,2968,2017-04-28,1.0,Approved,1163.89,589.27,Solex,Standard,medium,medium
10336,13,2136,2017-12-20,0.0,Approved,1577.53,826.51,Solex,Standard,medium,medium
10337,52,3131,2017-04-14,0.0,Approved,1280.28,829.51,OHM Cycles,Road,medium,medium
10338,40,3047,2017-10-24,1.0,Approved,1458.17,874.9,OHM Cycles,Standard,high,medium
10339,44,2022,2017-10-12,1.0,Approved,1769.64,108.76,WeareA2B,Standard,medium,medium
10340,46,3220,2017-01-19,0.0,Approved,1289.85,74.51,Solex,Standard,low,medium
10341,29,2716,2017-01-10,1.0,Approved,543.39,407.54,Norco Bicycles,Road,medium,medium
10342,17,1181,2017-11-16,0.0,Approved,1024.66,614.8,Solex,Standard,high,medium
10343,10,868,2017-10-08,1.0,Approved,1466.68,363.25,WeareA2B,Touring,medium,medium
10344,72,2283,2017-07-19,1.0,Approved,912.52,141.4,OHM Cycles,Standard,medium,medium
10345,75,931,2017-01-23,0.0,Approved,1873.97,863.95,Giant Bicycles,Touring,medium,large
10346,33,793,2017-09-14,0.0,Approved,1810.0,1610.9,OHM Cycles,Road,medium,small
10347,19,3165,2017-07-03,0.0,Approved,12.01,7.21,OHM Cycles,Road,high,large
10348,90,3104,2017-06-18,1.0,Approved,363.01,290.41,Norco Bicycles,Standard,low,medium
10349,78,3149,2017-09-08,0.0,Approved,1765.3,709.48,Giant Bicycles,Standard,medium,large
10351,5,2564,2017-03-31,0.0,Approved,574.64,459.71,Trek Bicycles,Mountain,low,medium
10352,62,2474,2017-06-11,0.0,Approved,1024.66,614.8,Solex,Standard,high,medium
10353,87,949,2017-04-29,0.0,Approved,1179.0,707.4,Giant Bicycles,Standard,high,medium
10354,0,3245,2017-07-21,1.0,Approved,416.98,312.74,Solex,Road,medium,medium
10355,34,577,2017-02-18,0.0,Approved,774.53,464.72,Norco Bicycles,Road,high,large
10356,88,1197,2017-12-02,0.0,Approved,1661.92,1479.11,Norco Bicycles,Standard,high,small
10357,81,1798,2017-02-08,1.0,Approved,1151.96,649.49,Solex,Standard,medium,medium
10358,53,1440,2017-04-09,0.0,Approved,1274.93,764.96,Giant Bicycles,Standard,high,medium
10359,31,2881,2017-10-19,1.0,Approved,230.91,173.18,Giant Bicycles,Standard,medium,medium
10360,42,2936,2017-01-25,1.0,Approved,1810.0,1610.9,OHM Cycles,Road,medium,small
10361,41,590,2017-01-18,0.0,Approved,416.98,312.74,Solex,Road,medium,medium
10362,60,1575,2017-07-26,0.0,Approved,1977.36,1759.85,Giant Bicycles,Standard,high,small
10363,10,2819,2017-03-29,0.0,Approved,1466.68,363.25,WeareA2B,Touring,medium,medium
10364,27,843,2017-05-17,1.0,Approved,499.53,388.72,Trek Bicycles,Standard,medium,medium
10365,36,3400,2017-12-04,1.0,Approved,945.04,507.58,Solex,Standard,low,medium
10366,92,3243,2017-03-14,1.0,Approved,1415.01,1259.36,WeareA2B,Standard,medium,small
10367,0,970,2017-07-07,1.0,Approved,290.62,215.14,Trek Bicycles,Road,medium,medium
10369,43,1989,2017-12-08,0.0,Approved,1555.58,818.01,Norco Bicycles,Standard,medium,medium
10370,56,2611,2017-10-15,0.0,Approved,183.86,137.9,OHM Cycles,Standard,medium,medium
10371,49,3039,2017-09-09,1.0,Approved,533.51,400.13,Trek Bicycles,Road,medium,medium
10372,15,84,2017-07-19,0.0,Approved,958.74,748.9,Norco Bicycles,Standard,low,medium
10374,13,3435,2017-08-16,0.0,Approved,1163.89,589.27,Solex,Standard,medium,medium
10375,76,2656,2017-05-28,0.0,Approved,642.31,513.85,WeareA2B,Standard,low,medium
10376,36,1803,2017-01-15,1.0,Approved,945.04,507.58,Solex,Standard,low,medium
10377,88,2695,2017-02-07,0.0,Approved,1198.46,381.1,Norco Bicycles,Standard,medium,medium
10378,0,1405,2017-11-27,0.0,Approved,363.01,290.41,Norco Bicycles,Standard,low,medium
10379,59,1977,2017-09-08,1.0,Approved,1061.56,733.58,Solex,Standard,medium,large
10380,45,1947,2017-01-20,1.0,Approved,441.49,84.99,Solex,Standard,medium,medium
10381,14,2593,2017-10-31,1.0,Approved,1386.84,1234.29,Trek Bicycles,Standard,medium,small
10382,23,3463,2017-02-03,1.0,Approved,688.63,612.88,Norco Bicycles,Mountain,low,small
10383,50,2060,2017-07-18,0.0,Approved,175.89,131.92,WeareA2B,Standard,medium,small
10384,86,128,2017-08-15,1.0,Approved,235.63,125.07,OHM Cycles,Standard,medium,medium
10385,81,2776,2017-11-14,1.0,Approved,586.45,521.94,Norco Bicycles,Standard,medium,small
10386,0,234,2017-07-09,0.0,Approved,71.16,56.93,OHM Cycles,Standard,low,medium
10387,68,3273,2017-07-15,0.0,Approved,1636.9,44.71,OHM Cycles,Standard,medium,medium
10388,41,567,2017-10-04,1.0,Approved,416.98,312.74,Solex,Road,medium,medium
10389,1,2087,2017-11-05,1.0,Approved,1403.5,954.82,Giant Bicycles,Standard,medium,medium
10390,52,1957,2017-04-07,1.0,Approved,1280.28,829.51,OHM Cycles,Road,medium,medium
10391,74,614,2017-08-08,0.0,Approved,1228.07,400.91,WeareA2B,Standard,medium,medium
10392,3,3324,2017-06-27,1.0,Approved,2091.47,388.92,Trek Bicycles,Standard,medium,large
10393,31,1295,2017-10-14,0.0,Approved,230.91,173.18,Giant Bicycles,Standard,medium,medium
10394,25,257,2017-09-29,0.0,Approved,1538.99,829.65,Giant Bicycles,Road,medium,medium
10395,38,440,2017-12-19,1.0,Approved,1577.53,826.51,Solex,Standard,medium,medium
10396,65,3352,2017-09-01,1.0,Approved,1807.45,778.69,WeareA2B,Standard,medium,medium
10397,49,2835,2017-01-18,0.0,Approved,533.51,400.13,Trek Bicycles,Road,medium,medium
10398,65,859,2017-05-04,1.0,Approved,1807.45,778.69,WeareA2B,Standard,medium,medium
10399,38,1531,2017-02-21,1.0,Approved,1577.53,826.51,Solex,Standard,medium,medium
10400,87,1214,2017-06-09,0.0,Approved,1636.9,44.71,OHM Cycles,Standard,medium,medium
10401,1,1435,2017-04-30,0.0,Approved,1403.5,954.82,Giant Bicycles,Standard,medium,medium
10402,91,2348,2017-07-23,1.0,Approved,100.35,75.26,Solex,Standard,medium,medium
10403,87,2237,2017-11-22,1.0,Approved,1179.0,707.4,Giant Bicycles,Standard,high,medium
10404,92,3341,2017-06-19,1.0,Approved,1415.01,1259.36,WeareA2B,Standard,medium,small
10405,18,1534,2017-11-14,1.0,Approved,575.27,431.45,Solex,Standard,medium,medium
10406,72,156,2017-10-27,1.0,Approved,360.4,270.3,Norco Bicycles,Standard,medium,medium
10407,62,2535,2017-08-04,1.0,Approved,478.16,298.72,Solex,Standard,medium,medium
10408,87,1046,2017-11-08,1.0,Approved,1179.0,707.4,Giant Bicycles,Standard,high,medium
10409,32,1519,2017-02-23,0.0,Approved,1179.0,707.4,Giant Bicycles,Standard,high,medium
10410,5,1656,2017-10-07,1.0,Approved,574.64,459.71,Trek Bicycles,Mountain,low,medium
10411,0,395,2017-09-11,0.0,Approved,60.34,45.26,WeareA2B,Standard,medium,medium
10412,83,1486,2017-10-06,0.0,Approved,2083.94,675.03,Solex,Touring,medium,large
10413,31,662,2017-07-19,0.0,Approved,230.91,173.18,Giant Bicycles,Standard,medium,medium
10414,3,1282,2017-03-18,0.0,Approved,2091.47,388.92,Trek Bicycles,Standard,medium,large
10415,50,2493,2017-04-13,1.0,Approved,175.89,131.92,WeareA2B,Standard,medium,small
10416,9,1296,2017-06-08,0.0,Approved,742.54,667.4,OHM Cycles,Road,medium,medium
10417,79,3467,2017-07-02,0.0,Approved,1555.58,818.01,Norco Bicycles,Standard,medium,medium
10418,29,118,2017-02-18,0.0,Approved,1065.03,230.09,WeareA2B,Standard,medium,medium
10419,2,994,2017-07-21,0.0,Approved,71.49,53.62,Solex,Standard,medium,medium
10420,27,3014,2017-09-01,0.0,Approved,1057.51,154.4,Trek Bicycles,Standard,low,medium
10421,81,1294,2017-07-07,0.0,Approved,586.45,521.94,Norco Bicycles,Standard,medium,small
10422,90,263,2017-11-14,1.0,Approved,945.04,507.58,Solex,Standard,low,medium
10423,58,411,2017-03-26,0.0,Approved,1280.28,829.51,OHM Cycles,Road,medium,medium
10424,93,3267,2017-06-04,1.0,Approved,1458.17,874.9,OHM Cycles,Standard,high,medium
10425,24,1602,2017-01-31,0.0,Approved,1777.8,820.78,Solex,Road,medium,large
10426,21,87,2017-07-20,1.0,Approved,1071.23,380.74,Solex,Standard,medium,large
10427,92,3022,2017-09-26,0.0,Approved,1890.39,260.14,WeareA2B,Touring,medium,large
10429,24,1274,2017-06-10,0.0,Approved,1777.8,820.78,Solex,Road,medium,large
10430,42,1791,2017-01-10,1.0,Approved,1810.0,1610.9,OHM Cycles,Road,medium,small
10431,5,2004,2017-01-17,0.0,Approved,574.64,459.71,Trek Bicycles,Mountain,low,medium
10432,21,3462,2017-06-03,1.0,Approved,1466.68,363.25,WeareA2B,Touring,medium,medium
10433,13,943,2017-03-09,0.0,Approved,1163.89,589.27,Solex,Standard,medium,medium
10434,19,579,2017-08-07,1.0,Approved,12.01,7.21,OHM Cycles,Road,high,large
10435,14,3468,2017-12-29,0.0,Approved,1386.84,1234.29,Trek Bicycles,Standard,medium,small
10436,49,1241,2017-10-16,1.0,Approved,533.51,400.13,Trek Bicycles,Road,medium,medium
10438,88,3456,2017-08-28,0.0,Approved,1198.46,381.1,Norco Bicycles,Standard,medium,medium
10439,8,2128,2017-12-17,0.0,Approved,1703.52,1516.13,Solex,Road,medium,small
10440,30,3251,2017-09-29,1.0,Approved,1227.34,770.89,OHM Cycles,Standard,medium,medium
10441,93,2791,2017-10-15,0.0,Approved,1065.03,230.09,WeareA2B,Standard,medium,medium
10442,42,603,2017-04-13,1.0,Approved,1810.0,1610.9,OHM Cycles,Road,medium,small
10443,74,2718,2017-01-17,0.0,Approved,1762.96,950.52,WeareA2B,Standard,medium,medium
10444,30,11,2017-08-02,0.0,Approved,748.17,448.9,Solex,Standard,high,medium
10445,66,2750,2017-06-17,1.0,Approved,1163.89,589.27,Solex,Standard,medium,medium
10446,3,1123,2017-01-04,0.0,Approved,2091.47,388.92,Trek Bicycles,Standard,medium,large
10447,75,874,2017-01-21,1.0,Approved,1873.97,863.95,Giant Bicycles,Touring,medium,large
10448,54,1080,2017-11-13,1.0,Approved,1292.84,13.44,WeareA2B,Standard,medium,medium
10449,1,1233,2017-07-02,1.0,Approved,1403.5,954.82,Giant Bicycles,Standard,medium,medium
10450,81,2181,2017-08-01,0.0,Approved,586.45,521.94,Norco Bicycles,Standard,medium,small
10451,61,902,2017-01-10,1.0,Approved,71.16,56.93,OHM Cycles,Standard,low,medium
10452,92,797,2017-12-09,1.0,Approved,1415.01,1259.36,WeareA2B,Standard,medium,small
10453,12,165,2017-12-17,0.0,Approved,1231.15,161.6,WeareA2B,Standard,medium,medium
10454,31,240,2017-10-03,1.0,Approved,752.64,205.36,WeareA2B,Standard,medium,medium
10456,5,2656,2017-03-10,1.0,Approved,574.64,459.71,Trek Bicycles,Mountain,low,medium
10457,70,310,2017-02-07,0.0,Approved,495.72,297.43,Trek Bicycles,Standard,high,medium
10458,56,2855,2017-07-16,0.0,Approved,183.86,137.9,OHM Cycles,Standard,medium,medium
10459,95,1847,2017-11-28,1.0,Approved,569.56,528.43,Giant Bicycles,Standard,medium,large
10460,83,1233,2017-07-15,1.0,Approved,2083.94,675.03,Solex,Touring,medium,large
10461,16,2962,2017-09-07,1.0,Approved,1661.92,1479.11,Norco Bicycles,Standard,high,small
10462,34,3394,2017-10-08,0.0,Approved,774.53,464.72,Norco Bicycles,Road,high,large
10463,43,935,2017-05-09,1.0,Approved,1151.96,649.49,Solex,Standard,medium,medium
10464,66,230,2017-02-27,0.0,Approved,1163.89,589.27,Solex,Standard,medium,medium
10465,28,2148,2017-06-25,1.0,Approved,1216.14,1082.36,Norco Bicycles,Standard,medium,small
10466,85,2520,2017-01-04,0.0,Approved,752.64,205.36,WeareA2B,Standard,medium,medium
10467,53,1300,2017-11-25,1.0,Approved,795.34,101.58,OHM Cycles,Standard,medium,medium
10468,77,173,2017-07-04,1.0,Approved,1240.31,795.1,Norco Bicycles,Road,medium,large
10469,57,1383,2017-11-03,0.0,Approved,1890.39,260.14,WeareA2B,Touring,medium,large
10470,23,534,2017-12-24,1.0,Approved,688.63,612.88,Norco Bicycles,Mountain,low,small
10471,80,398,2017-10-27,0.0,Approved,1073.07,933.84,OHM Cycles,Touring,low,medium
10472,54,2883,2017-07-19,0.0,Approved,1292.84,13.44,WeareA2B,Standard,medium,medium
10473,72,395,2017-11-30,0.0,Approved,912.52,141.4,OHM Cycles,Standard,medium,medium
10474,45,507,2017-11-24,1.0,Approved,441.49,84.99,Solex,Standard,medium,medium
10476,10,2695,2017-12-26,0.0,Approved,1466.68,363.25,WeareA2B,Touring,medium,medium
10477,77,973,2017-07-09,1.0,Approved,1769.64,108.76,WeareA2B,Standard,medium,medium
10479,94,2201,2017-03-19,0.0,Approved,1635.3,993.66,Giant Bicycles,Standard,medium,large
10480,12,2468,2017-08-30,1.0,Approved,1765.3,709.48,Giant Bicycles,Standard,medium,large
10481,25,703,2017-05-29,0.0,Approved,1538.99,829.65,Giant Bicycles,Road,medium,medium
10482,66,2036,2017-09-29,0.0,Approved,590.26,525.33,Giant Bicycles,Road,low,small
10483,52,935,2017-11-07,0.0,Approved,1280.28,829.51,OHM Cycles,Road,medium,medium
10484,33,1347,2017-02-07,1.0,Approved,1311.44,1167.18,Giant Bicycles,Standard,medium,small
10485,5,1956,2017-10-24,1.0,Approved,574.64,459.71,Trek Bicycles,Mountain,low,medium
10486,41,43,2017-08-14,0.0,Approved,416.98,312.74,Solex,Road,medium,medium
10487,50,695,2017-06-09,1.0,Approved,642.7,211.37,Giant Bicycles,Standard,medium,medium
10488,12,2588,2017-01-25,1.0,Approved,1765.3,709.48,Giant Bicycles,Standard,medium,large
10489,81,2799,2017-03-19,1.0,Approved,586.45,521.94,Norco Bicycles,Standard,medium,small
10491,0,2512,2017-06-22,0.0,Approved,71.49,53.62,Solex,Standard,medium,medium
10492,3,2294,2017-03-16,1.0,Approved,2091.47,388.92,Trek Bicycles,Standard,medium,large
10493,78,3497,2017-09-12,0.0,Approved,1765.3,709.48,Giant Bicycles,Standard,medium,large
10494,34,3113,2017-08-28,1.0,Approved,774.53,464.72,Norco Bicycles,Road,high,large
10495,35,2360,2017-03-25,1.0,Approved,1403.5,954.82,Giant Bicycles,Standard,medium,medium
10496,32,3389,2017-10-10,1.0,Approved,642.7,211.37,Giant Bicycles,Standard,medium,medium
10497,65,3420,2017-07-05,1.0,Approved,1807.45,778.69,WeareA2B,Standard,medium,medium
10498,70,475,2017-11-01,0.0,Approved,495.72,297.43,Trek Bicycles,Standard,high,medium
10499,29,701,2017-11-25,0.0,Approved,543.39,407.54,Norco Bicycles,Road,medium,medium
10500,32,2118,2017-02-11,1.0,Approved,1179.0,707.4,Giant Bicycles,Standard,high,medium
10502,79,3122,2017-05-14,1.0,Approved,2083.94,675.03,Solex,Touring,medium,large
10503,88,1852,2017-03-15,1.0,Approved,1198.46,381.1,Norco Bicycles,Standard,medium,medium
10504,18,2133,2017-09-01,1.0,Approved,1148.64,689.18,Norco Bicycles,Standard,high,medium
10505,58,361,2017-08-06,0.0,Approved,912.52,141.4,OHM Cycles,Standard,medium,medium
10506,97,242,2017-04-07,1.0,Approved,202.62,151.96,Solex,Standard,medium,large
10507,95,3055,2017-07-19,1.0,Approved,569.56,528.43,Giant Bicycles,Standard,medium,large
10508,10,388,2017-06-23,1.0,Approved,1466.68,363.25,WeareA2B,Touring,medium,medium
10510,96,2558,2017-11-28,0.0,Approved,1635.3,993.66,Giant Bicycles,Standard,medium,large
10511,45,2361,2017-06-04,1.0,Approved,980.37,234.43,Trek Bicycles,Road,low,medium
10512,47,727,2017-02-26,1.0,Approved,1720.7,1531.42,Trek Bicycles,Road,low,small
10513,78,2078,2017-05-15,0.0,Approved,1765.3,709.48,Giant Bicycles,Standard,medium,large
10514,2,1817,2017-03-23,1.0,Approved,590.26,525.33,Giant Bicycles,Road,low,small
10515,69,1996,2017-12-17,1.0,Approved,792.9,594.68,Giant Bicycles,Road,medium,medium
10516,64,651,2017-05-14,0.0,Approved,1469.44,596.55,Trek Bicycles,Standard,medium,large
10517,30,2633,2017-10-25,1.0,Approved,748.17,448.9,Solex,Standard,high,medium
10518,59,3233,2017-09-11,1.0,Approved,1061.56,733.58,Solex,Standard,medium,large
10519,73,924,2017-02-08,0.0,Approved,1945.43,333.18,Solex,Standard,medium,medium
10520,79,3408,2017-12-08,0.0,Approved,1555.58,818.01,Norco Bicycles,Standard,medium,medium
10521,43,445,2017-02-09,1.0,Approved,1151.96,649.49,Solex,Standard,medium,medium
10522,2,1054,2017-06-29,1.0,Approved,71.49,53.62,Solex,Standard,medium,medium
10523,69,2558,2017-07-02,0.0,Approved,1240.31,795.1,Norco Bicycles,Road,medium,large
10525,73,2152,2017-04-09,1.0,Approved,1945.43,333.18,Solex,Standard,medium,medium
10526,42,3477,2017-05-10,1.0,Approved,1810.0,1610.9,OHM Cycles,Road,medium,small
10527,0,2853,2017-02-07,1.0,Approved,175.89,131.92,WeareA2B,Standard,medium,small
10528,67,1758,2017-12-28,0.0,Approved,544.05,376.84,Norco Bicycles,Road,medium,medium
10529,61,1953,2017-05-25,1.0,Approved,586.45,521.94,Norco Bicycles,Standard,medium,small
10530,69,2753,2017-09-19,1.0,Approved,792.9,594.68,Giant Bicycles,Road,medium,medium
10531,35,1721,2017-01-02,1.0,Approved,1403.5,954.82,Giant Bicycles,Standard,medium,medium
10532,3,3350,2017-05-30,0.0,Approved,2091.47,388.92,Trek Bicycles,Standard,medium,large
10533,33,3268,2017-06-29,0.0,Approved,1311.44,1167.18,Giant Bicycles,Standard,medium,small
10534,84,691,2017-04-13,0.0,Approved,290.62,215.14,Trek Bicycles,Road,medium,medium
10535,56,1366,2017-06-07,0.0,Approved,183.86,137.9,OHM Cycles,Standard,medium,medium
10536,65,3311,2017-01-17,0.0,Approved,1807.45,778.69,WeareA2B,Standard,medium,medium
10537,49,2939,2017-09-07,0.0,Approved,533.51,400.13,Trek Bicycles,Road,medium,medium
10538,51,1027,2017-03-23,1.0,Approved,2005.66,1203.4,OHM Cycles,Standard,high,medium
10539,83,2509,2017-09-29,0.0,Approved,2083.94,675.03,Solex,Touring,medium,large
10540,35,1427,2017-09-23,0.0,Approved,1403.5,954.82,Giant Bicycles,Standard,medium,medium
10541,0,216,2017-02-15,0.0,Approved,1029.36,,,,,
10542,3,346,2017-02-16,1.0,Approved,2091.47,388.92,Trek Bicycles,Standard,medium,large
10543,63,2127,2017-09-23,0.0,Approved,1483.2,99.59,Solex,Standard,medium,medium
10544,74,2686,2017-07-21,0.0,Approved,1228.07,400.91,WeareA2B,Standard,medium,medium
10545,67,2763,2017-11-03,1.0,Approved,544.05,376.84,Norco Bicycles,Road,medium,medium
10546,11,2762,2017-02-11,0.0,Approved,1274.93,764.96,Giant Bicycles,Standard,high,medium
10547,72,1149,2017-01-21,1.0,Approved,360.4,270.3,Norco Bicycles,Standard,medium,medium
10548,2,2750,2017-11-09,0.0,Approved,590.26,525.33,Giant Bicycles,Road,low,small
10549,22,1518,2017-09-06,0.0,Approved,60.34,45.26,WeareA2B,Standard,medium,medium
10550,51,853,2017-04-21,1.0,Approved,2005.66,1203.4,OHM Cycles,Standard,high,medium
10551,23,344,2017-11-20,1.0,Approved,1198.46,381.1,Norco Bicycles,Standard,medium,medium
10552,4,2417,2017-12-08,0.0,Approved,1129.13,677.48,Giant Bicycles,Standard,high,medium
10553,50,1353,2017-04-16,0.0,Approved,175.89,131.92,WeareA2B,Standard,medium,small
10554,35,438,2017-09-04,0.0,Approved,1403.5,954.82,Giant Bicycles,Standard,medium,medium
10555,95,1663,2017-05-20,1.0,Approved,1073.07,933.84,OHM Cycles,Touring,low,medium
10556,27,1301,2017-01-13,0.0,Approved,499.53,388.72,Trek Bicycles,Standard,medium,medium
10557,0,2110,2017-06-28,0.0,Approved,544.05,376.84,Norco Bicycles,Road,medium,medium
10558,21,3290,2017-12-28,0.0,Approved,1466.68,363.25,WeareA2B,Touring,medium,medium
10559,12,3227,2017-08-12,1.0,Approved,1231.15,161.6,WeareA2B,Standard,medium,medium
10560,98,426,2017-03-19,0.0,Approved,358.39,215.03,Trek Bicycles,Standard,high,medium
10561,84,563,2017-08-05,1.0,Approved,290.62,215.14,Trek Bicycles,Road,medium,medium
10562,46,39,2017-08-04,0.0,Approved,1289.85,74.51,Solex,Standard,low,medium
10563,96,1382,2017-08-30,1.0,Approved,1635.3,993.66,Giant Bicycles,Standard,medium,large
10564,83,2518,2017-10-05,0.0,Approved,2083.94,675.03,Solex,Touring,medium,large
10565,14,3204,2017-04-18,1.0,Cancelled,1386.84,1234.29,Trek Bicycles,Standard,medium,small
10566,3,2893,2017-07-29,0.0,Approved,2091.47,388.92,Trek Bicycles,Standard,medium,large
10567,43,91,2017-07-30,0.0,Approved,1151.96,649.49,Solex,Standard,medium,medium
10568,82,161,2017-07-24,0.0,Approved,1148.64,689.18,Norco Bicycles,Standard,high,medium
10569,34,1765,2017-02-08,0.0,Approved,1231.15,161.6,WeareA2B,Standard,medium,medium
10570,45,3386,2017-03-17,0.0,Approved,980.37,234.43,Trek Bicycles,Road,low,medium
10571,88,1769,2017-01-17,1.0,Approved,1198.46,381.1,Norco Bicycles,Standard,medium,medium
10572,2,1877,2017-06-08,1.0,Approved,590.26,525.33,Giant Bicycles,Road,low,small
10573,53,3128,2017-09-17,0.0,Approved,1274.93,764.96,Giant Bicycles,Standard,high,medium
10574,11,3157,2017-10-21,1.0,Approved,1274.93,764.96,Giant Bicycles,Standard,high,medium
10575,58,2223,2017-10-24,1.0,Approved,912.52,141.4,OHM Cycles,Standard,medium,medium
10576,18,1467,2017-06-16,0.0,Approved,575.27,431.45,Solex,Standard,medium,medium
10577,10,718,2017-01-26,0.0,Approved,1466.68,363.25,WeareA2B,Touring,medium,medium
10578,65,214,2017-11-04,1.0,Approved,1807.45,778.69,WeareA2B,Standard,medium,medium
10580,69,2022,2017-08-12,1.0,Approved,792.9,594.68,Giant Bicycles,Road,medium,medium
10581,46,419,2017-12-16,0.0,Approved,1289.85,74.51,Solex,Standard,low,medium
10583,19,1946,2017-08-24,1.0,Approved,12.01,7.21,OHM Cycles,Road,high,large
10584,31,2971,2017-01-16,0.0,Approved,752.64,205.36,WeareA2B,Standard,medium,medium
10585,91,1659,2017-05-14,0.0,Approved,642.31,513.85,WeareA2B,Standard,low,medium
10586,29,760,2017-07-15,1.0,Approved,543.39,407.54,Norco Bicycles,Road,medium,medium
10587,100,2610,2017-06-12,0.0,Approved,1036.59,206.35,Norco Bicycles,Road,medium,medium
10588,41,1866,2017-04-24,1.0,Approved,416.98,312.74,Solex,Road,medium,medium
10589,46,3261,2017-05-06,1.0,Approved,1289.85,74.51,Solex,Standard,low,medium
10590,6,1699,2017-06-01,1.0,Approved,227.88,136.73,OHM Cycles,Standard,high,medium
10591,63,2737,2017-12-02,0.0,Approved,1483.2,99.59,Solex,Standard,medium,medium
10592,84,966,2017-09-18,0.0,Approved,792.9,594.68,Giant Bicycles,Road,medium,medium
10593,77,2770,2017-11-23,1.0,Approved,1769.64,108.76,WeareA2B,Standard,medium,medium
10594,61,690,2017-10-27,0.0,Approved,71.16,56.93,OHM Cycles,Standard,low,medium
10595,6,1223,2017-06-18,0.0,Approved,227.88,136.73,OHM Cycles,Standard,high,medium
10597,74,2051,2017-01-12,1.0,Approved,1228.07,400.91,WeareA2B,Standard,medium,medium
10598,46,2234,2017-06-05,1.0,Approved,1289.85,74.51,Solex,Standard,low,medium
10599,37,48,2017-10-09,1.0,Approved,1793.43,248.82,OHM Cycles,Standard,low,medium
10600,99,539,2017-09-01,1.0,Approved,1720.7,1531.42,Trek Bicycles,Road,low,small
10601,39,2681,2017-06-06,0.0,Approved,1812.75,582.48,Giant Bicycles,Standard,medium,large
10602,87,981,2017-05-25,1.0,Approved,1179.0,707.4,Giant Bicycles,Standard,high,medium
10603,23,724,2017-12-07,1.0,Approved,688.63,612.88,Norco Bicycles,Mountain,low,small
10604,20,1567,2017-06-16,1.0,Approved,1775.81,1580.47,Trek Bicycles,Standard,medium,small
10605,70,3278,2017-09-24,1.0,Approved,495.72,297.43,Trek Bicycles,Standard,high,medium
10606,52,1230,2017-10-15,1.0,Approved,1280.28,829.51,OHM Cycles,Road,medium,medium
10607,18,1497,2017-06-03,1.0,Approved,1148.64,689.18,Norco Bicycles,Standard,high,medium
10608,74,991,2017-04-01,0.0,Approved,1228.07,400.91,WeareA2B,Standard,medium,medium
10609,99,2551,2017-01-23,1.0,Approved,1227.34,770.89,OHM Cycles,Standard,medium,medium
10610,63,2600,2017-07-12,1.0,Approved,1483.2,99.59,Solex,Standard,medium,medium
10611,55,1919,2017-11-16,1.0,Approved,1894.19,598.76,Trek Bicycles,Road,medium,large
10612,45,255,2017-04-09,0.0,Approved,441.49,84.99,Solex,Standard,medium,medium
10613,21,359,2017-11-03,1.0,Approved,1071.23,380.74,Solex,Standard,medium,large
10614,89,1558,2017-12-22,0.0,Approved,1362.99,57.74,WeareA2B,Touring,medium,large
10615,39,2493,2017-11-06,1.0,Approved,1812.75,582.48,Giant Bicycles,Standard,medium,large
10616,9,2466,2017-12-11,0.0,Approved,1216.14,1082.36,Norco Bicycles,Standard,medium,small
10617,63,2907,2017-10-17,0.0,Approved,1992.93,762.63,WeareA2B,Standard,medium,medium
10618,0,531,2017-02-03,1.0,Approved,71.49,53.62,Solex,Standard,medium,medium
10619,59,2658,2017-11-12,0.0,Approved,1061.56,733.58,Solex,Standard,medium,large
10620,43,195,2017-12-09,1.0,Approved,1151.96,649.49,Solex,Standard,medium,medium
10621,20,1774,2017-08-22,0.0,Approved,1775.81,1580.47,Trek Bicycles,Standard,medium,small
10622,91,134,2017-02-16,0.0,Approved,100.35,75.26,Solex,Standard,medium,medium
10623,51,1283,2017-09-28,0.0,Approved,2005.66,1203.4,OHM Cycles,Standard,high,medium
10624,56,2241,2017-02-02,1.0,Approved,688.63,612.88,Norco Bicycles,Mountain,low,small
10625,19,2560,2017-09-08,0.0,Approved,12.01,7.21,OHM Cycles,Road,high,large
10626,17,1479,2017-04-19,1.0,Approved,1024.66,614.8,Solex,Standard,high,medium
10627,44,590,2017-06-15,0.0,Approved,1769.64,108.76,WeareA2B,Standard,medium,medium
10628,52,2936,2017-07-26,1.0,Cancelled,1280.28,829.51,OHM Cycles,Road,medium,medium
10629,76,3409,2017-07-12,1.0,Approved,642.31,513.85,WeareA2B,Standard,low,medium
10630,72,357,2017-08-11,1.0,Approved,360.4,270.3,Norco Bicycles,Standard,medium,medium
10631,81,2941,2017-04-08,0.0,Approved,586.45,521.94,Norco Bicycles,Standard,medium,small
10632,0,686,2017-08-09,1.0,Approved,60.34,45.26,WeareA2B,Standard,medium,medium
10633,63,478,2017-01-29,0.0,Approved,1483.2,99.59,Solex,Standard,medium,medium
10634,72,2378,2017-12-20,1.0,Approved,360.4,270.3,Norco Bicycles,Standard,medium,medium
10635,34,2844,2017-12-07,0.0,Approved,774.53,464.72,Norco Bicycles,Road,high,large
10636,74,2067,2017-06-26,1.0,Approved,1228.07,400.91,WeareA2B,Standard,medium,medium
10637,0,3035,2017-05-04,1.0,Approved,290.62,215.14,Trek Bicycles,Road,medium,medium
10638,73,3389,2017-03-21,0.0,Approved,1945.43,333.18,Solex,Standard,medium,medium
10639,22,2249,2017-09-06,1.0,Approved,60.34,45.26,WeareA2B,Standard,medium,medium
